,x,y,conf,cls_conf,cls_pred,file
32,124.3819351196289,369.0981140136719,0.9878988862037659,0.9900498390197754,1.0,data/custom/images/tr-0010-0005.jpg
33,127.29115295410156,369.20574951171875,0.995844304561615,0.986081600189209,1.0,data/custom/images/tr-0010-0006.jpg
34,220.75975036621094,311.92913818359375,0.8711712956428528,0.9702220559120178,1.0,data/custom/images/tr-0010-0007.jpg
35,361.21392822265625,335.72711181640625,0.9960816502571106,0.9711300730705261,1.0,data/custom/images/tr-0010-0008.jpg
36,202.15029907226562,353.44317626953125,0.9857786893844604,0.9733905792236328,1.0,data/custom/images/tr-0010-0009.jpg
37,348.8720397949219,352.99346923828125,0.8227275013923645,0.5872685313224792,0.0,data/custom/images/tr-0010-0010.jpg
38,233.76068115234375,150.57958984375,0.9925776124000549,0.99824059009552,0.0,data/custom/images/tr-0010-0011.jpg
39,201.1563720703125,172.19808959960938,0.9981691837310791,0.9789338111877441,1.0,data/custom/images/tr-0010-0012.jpg
40,115.02389526367188,214.94711303710938,0.9978379607200623,0.989464521408081,1.0,data/custom/images/tr-0010-0013.jpg
41,105.71554565429688,243.41525268554688,0.9956276416778564,0.9806607961654663,1.0,data/custom/images/tr-0011-0000.jpg
42,402.1526184082031,245.79510498046875,0.9099943041801453,0.9679492115974426,1.0,data/custom/images/tr-0011-0001.jpg
43,102.40347290039062,235.9532470703125,0.9828968644142151,0.9737985134124756,1.0,data/custom/images/tr-0011-0002.jpg
44,383.16021728515625,224.79833984375,0.8090458512306213,0.9831588268280029,1.0,data/custom/images/tr-0011-0003.jpg
45,184.01727294921875,311.23779296875,0.9976415634155273,0.99406498670578,0.0,data/custom/images/tr-0011-0004.jpg
46,311.33270263671875,318.6588134765625,0.8883614540100098,0.9973129630088806,0.0,data/custom/images/tr-0011-0005.jpg
47,223.0465087890625,299.6365966796875,0.8750768303871155,0.9953978657722473,0.0,data/custom/images/tr-0011-0006.jpg
48,94.9757308959961,283.32781982421875,0.9895219206809998,0.9856790900230408,1.0,data/custom/images/tr-0013-0000.jpg
49,94.86640167236328,283.6331481933594,0.9815915822982788,0.9761393666267395,1.0,data/custom/images/tr-0013-0001.jpg
50,227.2537841796875,303.718994140625,0.8847227692604065,0.9764150381088257,1.0,data/custom/images/tr-0013-0002.jpg
51,178.73953247070312,370.7586669921875,0.9915914535522461,0.9819858074188232,1.0,data/custom/images/tr-0013-0003.jpg
52,201.39483642578125,135.85235595703125,0.9753808379173279,0.9631702303886414,1.0,data/custom/images/tr-0013-0004.jpg
53,424.34527587890625,213.36181640625,0.9958386421203613,0.9956017732620239,1.0,data/custom/images/tr-0013-0005.jpg
54,408.4430847167969,188.1265411376953,0.9920480847358704,0.9932945370674133,1.0,data/custom/images/tr-0013-0006.jpg
55,108.996337890625,183.40164184570312,0.930208146572113,0.7054698467254639,0.0,data/custom/images/tr-0013-0007.jpg
56,421.4803161621094,222.162109375,0.9974888563156128,0.9917801022529602,1.0,data/custom/images/tr-0013-0008.jpg
57,107.79017639160156,211.6502685546875,0.8018067479133606,0.9758259654045105,1.0,data/custom/images/tr-0015-0000.jpg
58,441.6994934082031,190.48843383789062,0.9987447261810303,0.990458607673645,1.0,data/custom/images/tr-0015-0001.jpg
59,403.51568603515625,184.29342651367188,0.975423276424408,0.9958957433700562,1.0,data/custom/images/tr-0015-0002.jpg
60,428.710693359375,346.60589599609375,0.9720721244812012,0.9866153001785278,1.0,data/custom/images/tr-0015-0003.jpg
61,420.6675720214844,290.5780029296875,0.9973106384277344,0.9766831994056702,1.0,data/custom/images/tr-0015-0004.jpg
62,328.6526184082031,298.25909423828125,0.997791051864624,0.993496298789978,0.0,data/custom/images/tr-0015-0005.jpg
63,362.8389892578125,307.1432189941406,0.9856091141700745,0.9965906143188477,0.0,data/custom/images/tr-0016-0000.jpg
64,341.4434814453125,301.23736572265625,0.9230974912643433,0.9982337951660156,0.0,data/custom/images/tr-0016-0001.jpg
65,188.1269073486328,266.66558837890625,0.9141741394996643,0.853140652179718,1.0,data/custom/images/tr-0016-0002.jpg
66,177.04644775390625,329.45123291015625,0.9940142035484314,0.9845259189605713,1.0,data/custom/images/tr-0017-0000.jpg
67,312.9760437011719,154.9707794189453,0.8165748119354248,0.9942321181297302,0.0,data/custom/images/tr-0017-0001.jpg
68,240.20921325683594,146.77645874023438,0.9605666995048523,0.9756609797477722,0.0,data/custom/images/tr-0017-0002.jpg
69,414.5174255371094,342.08880615234375,0.9642165899276733,0.9678196907043457,1.0,data/custom/images/tr-0017-0003.jpg
70,94.9757308959961,283.32781982421875,0.9895219206809998,0.9856790900230408,1.0,data/custom/images/tr-0017-0004.jpg
71,182.08197021484375,321.7413024902344,0.9950153231620789,0.9782912731170654,1.0,data/custom/images/tr-0017-0005.jpg
72,161.87130737304688,303.08740234375,0.8749191164970398,0.9874611496925354,1.0,data/custom/images/tr-0018-0000.jpg
73,158.48495483398438,254.63417053222656,0.8776865601539612,0.9744102358818054,1.0,data/custom/images/tr-0018-0001.jpg
74,147.87672424316406,260.24383544921875,0.9963701963424683,0.9889931082725525,1.0,data/custom/images/tr-0018-0002.jpg
75,160.913818359375,304.41119384765625,0.9962576627731323,0.9876533150672913,1.0,data/custom/images/tr-0018-0003.jpg
76,206.7960968017578,324.4615173339844,0.9906237721443176,0.9877833724021912,1.0,data/custom/images/tr-0018-0004.jpg
77,182.65740966796875,323.89947509765625,0.9975079298019409,0.988580048084259,1.0,data/custom/images/tr-0018-0005.jpg
78,176.00180053710938,321.787353515625,0.9929147958755493,0.990957498550415,1.0,data/custom/images/tr-0020-0000.jpg
79,146.06109619140625,309.13946533203125,0.9090537428855896,0.9483996033668518,1.0,data/custom/images/tr-0020-0001.jpg
80,160.31051635742188,301.5497741699219,0.980044424533844,0.9793046116828918,1.0,data/custom/images/tr-0020-0002.jpg
81,180.79745483398438,244.54135131835938,0.9683343768119812,0.9902430176734924,1.0,data/custom/images/tr-0020-0003.jpg
82,149.30274963378906,258.047607421875,0.8988630771636963,0.9491649866104126,1.0,data/custom/images/tr-0021-0000.jpg
83,421.02410888671875,284.46624755859375,0.8944560885429382,0.8535351753234863,1.0,data/custom/images/tr-0021-0001.jpg
84,150.59658813476562,215.6872100830078,0.9845379590988159,0.9864809513092041,1.0,data/custom/images/tr-0021-0002.jpg
85,205.42539978027344,304.6990966796875,0.9383420348167419,0.9469776153564453,1.0,data/custom/images/tr-0021-0003.jpg
86,131.5901641845703,345.6905517578125,0.9969754219055176,0.9940675497055054,1.0,data/custom/images/tr-0021-0004.jpg
87,170.3902587890625,253.11322021484375,0.8262128233909607,0.9937750101089478,1.0,data/custom/images/tr-0021-0005.jpg
88,69.98193359375,390.15155029296875,0.9949448704719543,0.9897263646125793,1.0,data/custom/images/tr-0024-0000.jpg
89,467.0417785644531,361.4114074707031,0.9961126446723938,0.9834122657775879,1.0,data/custom/images/tr-0024-0001.jpg
90,93.44174194335938,406.380615234375,0.8848412036895752,0.9327386021614075,1.0,data/custom/images/tr-0024-0002.jpg
91,331.50799560546875,340.2406921386719,0.8321244120597839,0.9861286878585815,1.0,data/custom/images/tr-0024-0003.jpg
92,440.4391784667969,323.2617492675781,0.8949821591377258,0.9875734448432922,1.0,data/custom/images/tr-0025-0000.jpg
93,78.39483642578125,218.9886932373047,0.9595706462860107,0.9261020421981812,1.0,data/custom/images/tr-0025-0001.jpg
94,445.1593017578125,212.03720092773438,0.8892992734909058,0.922547459602356,1.0,data/custom/images/tr-0025-0002.jpg
95,189.376708984375,360.5205078125,0.81304532289505,0.9873918890953064,1.0,data/custom/images/tr-0025-0003.jpg
96,467.0417785644531,361.4114074707031,0.9961126446723938,0.9834122657775879,1.0,data/custom/images/tr-0025-0004.jpg
97,93.44174194335938,406.380615234375,0.8848412036895752,0.9327386021614075,1.0,data/custom/images/tr-0025-0005.jpg
98,446.52105712890625,216.4930419921875,0.8684988617897034,0.8668234944343567,1.0,data/custom/images/tr-0025-0006.jpg
99,100.58309936523438,204.62884521484375,0.9305878281593323,0.7730036973953247,1.0,data/custom/images/tr-0026-0000.jpg
100,156.80857849121094,288.02667236328125,0.9829529523849487,0.8919016718864441,1.0,data/custom/images/tr-0026-0001.jpg
101,123.99153900146484,219.6007080078125,0.8871939778327942,0.7620366811752319,0.0,data/custom/images/tr-0026-0002.jpg
102,314.9593200683594,289.017578125,0.9942347407341003,0.9787445068359375,0.0,data/custom/images/tr-0026-0003.jpg
103,370.91986083984375,304.9470520019531,0.9480875134468079,0.991527259349823,0.0,data/custom/images/tr-0026-0004.jpg
104,198.03836059570312,291.521240234375,0.9472486972808838,0.97567218542099,0.0,data/custom/images/tr-0026-0005.jpg
105,357.3070373535156,271.464111328125,0.9830697774887085,0.9768994450569153,1.0,data/custom/images/tr-0026-0006.jpg
106,369.8433837890625,266.3007507324219,0.9134002923965454,0.989421546459198,1.0,data/custom/images/tr-0026-0007.jpg
107,211.18309020996094,370.09149169921875,0.9914239048957825,0.8888800144195557,0.0,data/custom/images/tr-0026-0008.jpg
108,342.9159240722656,172.59193420410156,0.8691485524177551,0.9439355731010437,0.0,data/custom/images/tr-0026-0009.jpg
109,390.1683349609375,245.9724578857422,0.8249456882476807,0.9876249432563782,1.0,data/custom/images/tr-0026-0010.jpg
110,301.56689453125,278.28533935546875,0.975468635559082,0.795533299446106,0.0,data/custom/images/tr-0026-0011.jpg
111,217.25497436523438,293.7646484375,0.9279558658599854,0.7558576464653015,0.0,data/custom/images/tr-0028-0000.jpg
112,303.768310546875,279.9256591796875,0.9947286248207092,0.5327736735343933,1.0,data/custom/images/tr-0028-0001.jpg
113,317.196533203125,286.99114990234375,0.983159065246582,0.9804821014404297,0.0,data/custom/images/tr-0028-0002.jpg
114,368.6695556640625,305.187744140625,0.9622692465782166,0.9853827953338623,0.0,data/custom/images/tr-0028-0003.jpg
115,201.17611694335938,292.77984619140625,0.8304870128631592,0.9866915941238403,0.0,data/custom/images/tr-0028-0004.jpg
116,165.8927001953125,323.08697509765625,0.9540396332740784,0.9834528565406799,1.0,data/custom/images/tr-0028-0005.jpg
117,209.38632202148438,289.74658203125,0.9251724481582642,0.9862551689147949,1.0,data/custom/images/tr-0028-0006.jpg
118,190.16477966308594,305.85650634765625,0.8940788507461548,0.9921014904975891,1.0,data/custom/images/tr-0028-0007.jpg
119,166.03125,273.0002746582031,0.997948944568634,0.9885968565940857,1.0,data/custom/images/tr-0028-0008.jpg
120,324.6524353027344,348.46185302734375,0.9690551161766052,0.9873176217079163,0.0,data/custom/images/tr-0031-0000.jpg
121,182.31288146972656,313.17486572265625,0.9981083869934082,0.9874753355979919,1.0,data/custom/images/tr-0031-0001.jpg
122,317.95196533203125,342.311767578125,0.8145659565925598,0.9963447451591492,0.0,data/custom/images/tr-0031-0002.jpg
123,111.21159362792969,248.8394775390625,0.9976376295089722,0.9976829290390015,1.0,data/custom/images/tr-0031-0003.jpg
124,291.033447265625,387.1181640625,0.9655264616012573,0.914426326751709,1.0,data/custom/images/tr-0031-0004.jpg
125,114.7633056640625,295.6744689941406,0.9840468764305115,0.9917877316474915,1.0,data/custom/images/tr-0031-0005.jpg
126,358.12677001953125,305.1763610839844,0.9785414338111877,0.9879475235939026,1.0,data/custom/images/tr-0031-0006.jpg
127,192.60606384277344,428.5159912109375,0.9576753973960876,0.9912699460983276,0.0,data/custom/images/tr-0031-0007.jpg
128,398.41290283203125,350.0667724609375,0.9964072108268738,0.9206109642982483,1.0,data/custom/images/tr-0031-0008.jpg
129,307.6527099609375,191.270751953125,0.9806532859802246,0.9925413131713867,1.0,data/custom/images/tr-0031-0009.jpg
130,383.6004638671875,394.04168701171875,0.993854284286499,0.9698533415794373,1.0,data/custom/images/tr-0031-0010.jpg
131,383.76348876953125,293.22052001953125,0.992643415927887,0.9845777153968811,1.0,data/custom/images/tr-0031-0011.jpg
132,318.81719970703125,183.2559814453125,0.9958720803260803,0.9726324677467346,1.0,data/custom/images/tr-0034-0000.jpg
133,114.05220794677734,294.648193359375,0.9903116226196289,0.9915271401405334,1.0,data/custom/images/tr-0034-0001.jpg
134,359.07623291015625,305.42828369140625,0.9450732469558716,0.9824007749557495,1.0,data/custom/images/tr-0034-0002.jpg
135,85.729248046875,244.16598510742188,0.9984194040298462,0.9909303784370422,1.0,data/custom/images/tr-0035-0000.jpg
136,189.1461181640625,407.95977783203125,0.9962460398674011,0.924527645111084,1.0,data/custom/images/tr-0035-0001.jpg
137,156.9019317626953,430.69012451171875,0.9783943295478821,0.9790633320808411,1.0,data/custom/images/tr-0035-0002.jpg
138,82.21582794189453,314.47314453125,0.9826343655586243,0.9449182152748108,1.0,data/custom/images/tr-0035-0003.jpg
139,391.80364990234375,367.401611328125,0.9221329092979431,0.9719252586364746,1.0,data/custom/images/tr-0035-0004.jpg
140,409.6419677734375,363.10821533203125,0.9981459379196167,0.9922727346420288,1.0,data/custom/images/tr-0035-0005.jpg
141,417.59698486328125,176.81439208984375,0.9954460859298706,0.9832178354263306,1.0,data/custom/images/tr-0035-0006.jpg
142,114.70069885253906,378.46636962890625,0.8299420475959778,0.9841613173484802,1.0,data/custom/images/tr-0035-0007.jpg
143,335.63421630859375,390.9189453125,0.9814369082450867,0.9915144443511963,1.0,data/custom/images/tr-0035-0008.jpg
144,373.5150146484375,413.7864990234375,0.9960599541664124,0.9979952573776245,0.0,data/custom/images/tr-0035-0009.jpg
145,436.1534423828125,309.7215576171875,0.8794410228729248,0.9804940223693848,0.0,data/custom/images/tr-0035-0010.jpg
146,111.17572784423828,275.13958740234375,0.9920875430107117,0.9796730279922485,1.0,data/custom/images/tr-0035-0011.jpg
147,309.49969482421875,349.6290283203125,0.8874909281730652,0.9068681001663208,1.0,data/custom/images/tr-0035-0012.jpg
148,188.7449188232422,377.42724609375,0.9925335645675659,0.9990912675857544,0.0,data/custom/images/tr-0035-0013.jpg
149,183.78250122070312,389.284912109375,0.9779677987098694,0.9987744688987732,0.0,data/custom/images/tr-0035-0014.jpg
150,400.435791015625,425.4368896484375,0.8957508206367493,0.9618042707443237,0.0,data/custom/images/tr-0035-0015.jpg
151,448.580078125,389.14593505859375,0.8801748752593994,0.8227066993713379,0.0,data/custom/images/tr-0037-0000.jpg
152,164.10208129882812,406.1955261230469,0.9988062381744385,0.9963668584823608,0.0,data/custom/images/tr-0037-0001.jpg
153,349.5040588378906,424.9354553222656,0.9246741533279419,0.9941097497940063,0.0,data/custom/images/tr-0037-0002.jpg
154,436.43804931640625,364.837890625,0.8859463930130005,0.9807899594306946,0.0,data/custom/images/tr-0039-0000.jpg
155,86.37057495117188,329.13214111328125,0.9899589419364929,0.989428699016571,1.0,data/custom/images/tr-0039-0001.jpg
156,384.13946533203125,154.60659790039062,0.9502027034759521,0.9293058514595032,1.0,data/custom/images/tr-0039-0002.jpg
157,62.68428039550781,345.1639404296875,0.9191886186599731,0.9851058721542358,1.0,data/custom/images/tr-0039-0003.jpg
158,432.1555480957031,320.8206787109375,0.9920935034751892,0.9791344404220581,1.0,data/custom/images/tr-0039-0004.jpg
159,350.9002685546875,342.2156982421875,0.9054213166236877,0.9814017415046692,1.0,data/custom/images/tr-0039-0005.jpg
160,83.0838394165039,342.8887939453125,0.9167032241821289,0.9510290622711182,1.0,data/custom/images/tr-0039-0006.jpg
161,321.50640869140625,358.83233642578125,0.9971601963043213,0.9620442986488342,1.0,data/custom/images/tr-0041-0000.jpg
162,149.83526611328125,352.6933898925781,0.944550633430481,0.941171407699585,1.0,data/custom/images/tr-0041-0001.jpg
163,97.74467468261719,396.5928039550781,0.9983041286468506,0.9958330988883972,0.0,data/custom/images/tr-0041-0002.jpg
164,163.63507080078125,397.55560302734375,0.9020956158638,0.932826578617096,0.0,data/custom/images/tr-0041-0003.jpg
165,174.51153564453125,364.0848388671875,0.936281144618988,0.9584875106811523,0.0,data/custom/images/tr-0041-0004.jpg
166,326.424072265625,361.0751647949219,0.9934508800506592,0.7159243226051331,1.0,data/custom/images/tr-0043-0000.jpg
167,326.280517578125,232.4896697998047,0.8427436351776123,0.8217300176620483,1.0,data/custom/images/tr-0043-0001.jpg
168,324.8047180175781,360.2315979003906,0.9749317169189453,0.6840701699256897,0.0,data/custom/images/tr-0043-0002.jpg
169,364.383056640625,207.16343688964844,0.9930058717727661,0.9707807898521423,1.0,data/custom/images/tr-0044-0000.jpg
170,348.3354797363281,257.3090515136719,0.9906564950942993,0.8123883008956909,1.0,data/custom/images/tr-0044-0001.jpg
171,217.0994110107422,230.64230346679688,0.9959651231765747,0.9951252341270447,1.0,data/custom/images/tr-0044-0002.jpg
172,205.94747924804688,259.8813781738281,0.9742642641067505,0.7554576396942139,0.0,data/custom/images/tr-0044-0003.jpg
173,87.78778076171875,213.56387329101562,0.9938806295394897,0.9944354295730591,1.0,data/custom/images/tr-0044-0004.jpg
174,365.4014892578125,319.18402099609375,0.9891074299812317,0.9973908066749573,1.0,data/custom/images/tr-0044-0005.jpg
175,152.70346069335938,322.16241455078125,0.9255616068840027,0.9673587083816528,1.0,data/custom/images/tr-0046-0000.jpg
176,86.56993103027344,214.60073852539062,0.9134235382080078,0.9679961204528809,1.0,data/custom/images/tr-0046-0001.jpg
177,399.8053894042969,294.11932373046875,0.9984934329986572,0.9968916773796082,1.0,data/custom/images/tr-0046-0002.jpg
178,404.26397705078125,251.43670654296875,0.9960389137268066,0.9962016940116882,1.0,data/custom/images/tr-0046-0003.jpg
179,369.54302978515625,305.68341064453125,0.9952865242958069,0.9879977703094482,1.0,data/custom/images/tr-0048-0000.jpg
180,342.21917724609375,154.7230224609375,0.996340811252594,0.9797281622886658,1.0,data/custom/images/tr-0048-0001.jpg
181,124.40823364257812,183.7974395751953,0.9963906407356262,0.993680477142334,1.0,data/custom/images/tr-0048-0002.jpg
182,148.96987915039062,275.2063293457031,0.9716467261314392,0.9782417416572571,1.0,data/custom/images/tr-0048-0003.jpg
183,124.09749603271484,308.77691650390625,0.9965623021125793,0.9787189364433289,1.0,data/custom/images/tr-0048-0004.jpg
184,373.26470947265625,342.6065368652344,0.9875968098640442,0.9665888547897339,1.0,data/custom/images/tr-0048-0005.jpg
185,152.82861328125,224.0341339111328,0.9954599738121033,0.9059056043624878,1.0,data/custom/images/tr-0048-0006.jpg
186,144.31512451171875,192.29306030273438,0.9966496825218201,0.852384626865387,1.0,data/custom/images/tr-0048-0007.jpg
187,311.6280212402344,411.1778564453125,0.9360027313232422,0.951956570148468,1.0,data/custom/images/tr-0049-0000.jpg
188,164.40518188476562,206.134521484375,0.9659802317619324,0.9885830879211426,0.0,data/custom/images/tr-0049-0001.jpg
189,207.63833618164062,197.35203552246094,0.9255457520484924,0.9926068782806396,0.0,data/custom/images/tr-0050-0000.jpg
190,387.64764404296875,389.56787109375,0.9887263178825378,0.9700165390968323,1.0,data/custom/images/tr-0050-0001.jpg
191,404.144287109375,267.9330139160156,0.8269414901733398,0.7327997088432312,1.0,data/custom/images/tr-0050-0002.jpg
192,209.3062286376953,328.016845703125,0.9934616088867188,0.9980801343917847,0.0,data/custom/images/tr-0050-0003.jpg
193,166.38897705078125,351.60955810546875,0.9965969920158386,0.9950748085975647,0.0,data/custom/images/tr-0050-0004.jpg
194,342.0238342285156,356.06036376953125,0.9980681538581848,0.9855896830558777,0.0,data/custom/images/tr-0050-0005.jpg
195,201.41831970214844,395.41302490234375,0.9949632883071899,0.9932789206504822,0.0,data/custom/images/tr-0050-0006.jpg
196,123.80057525634766,309.02996826171875,0.9867088794708252,0.8344248533248901,0.0,data/custom/images/tr-0050-0007.jpg
197,121.81212615966797,308.554931640625,0.9937381744384766,0.6556286811828613,1.0,data/custom/images/tr-0050-0008.jpg
198,144.31512451171875,192.29306030273438,0.9966496825218201,0.852384626865387,1.0,data/custom/images/tr-0050-0009.jpg
199,284.47857666015625,249.76278686523438,0.9607682824134827,0.9943493008613586,0.0,data/custom/images/tr-0051-0000.jpg
200,208.95925903320312,279.488037109375,0.9900121092796326,0.8816208839416504,1.0,data/custom/images/tr-0051-0001.jpg
201,359.58013916015625,320.8052062988281,0.9081170558929443,0.926314115524292,1.0,data/custom/images/tr-0051-0002.jpg
202,175.25784301757812,329.26898193359375,0.9983673691749573,0.9891523122787476,1.0,data/custom/images/tr-0051-0003.jpg
203,367.5861511230469,349.61279296875,0.8706797957420349,0.7023563385009766,1.0,data/custom/images/tr-0052-0000.jpg
204,119.51168823242188,325.3096618652344,0.9967064261436462,0.985303521156311,1.0,data/custom/images/tr-0052-0001.jpg
205,402.28753662109375,182.00045776367188,0.9732686281204224,0.9899631142616272,1.0,data/custom/images/tr-0052-0002.jpg
206,390.2211608886719,359.07354736328125,0.9231575727462769,0.9809082746505737,1.0,data/custom/images/tr-0052-0003.jpg
207,85.52449035644531,210.3544464111328,0.8871210813522339,0.8048824667930603,1.0,data/custom/images/tr-0052-0004.jpg
208,132.35159301757812,394.5840759277344,0.9914270639419556,0.9643489122390747,1.0,data/custom/images/tr-0053-0000.jpg
209,284.47857666015625,249.76278686523438,0.9607682824134827,0.9943493008613586,0.0,data/custom/images/tr-0053-0001.jpg
210,208.95925903320312,279.488037109375,0.9900121092796326,0.8816208839416504,1.0,data/custom/images/tr-0055-0000.jpg
211,359.58013916015625,320.8052062988281,0.9081170558929443,0.926314115524292,1.0,data/custom/images/tr-0055-0001.jpg
212,415.336181640625,272.5103759765625,0.9814444780349731,0.9893965125083923,1.0,data/custom/images/tr-0055-0002.jpg
213,365.0949401855469,131.09219360351562,0.9860461354255676,0.9943548440933228,0.0,data/custom/images/tr-0055-0003.jpg
214,375.9080810546875,143.40106201171875,0.8184163570404053,0.5593551397323608,1.0,data/custom/images/tr-0055-0004.jpg
215,207.79739379882812,352.1407470703125,0.981069803237915,0.9597495198249817,0.0,data/custom/images/tr-0055-0005.jpg
216,112.36912536621094,245.98770141601562,0.994025707244873,0.9859365224838257,1.0,data/custom/images/tr-0055-0006.jpg
217,417.73455810546875,291.3670654296875,0.9981734752655029,0.6766192317008972,1.0,data/custom/images/tr-0055-0007.jpg
218,416.63616943359375,292.022705078125,0.9949022531509399,0.9830968379974365,0.0,data/custom/images/tr-0055-0008.jpg
219,96.00403594970703,243.68142700195312,0.9916083216667175,0.9707887768745422,1.0,data/custom/images/tr-0055-0009.jpg
220,417.49298095703125,291.7039794921875,0.9984098672866821,0.8566002249717712,1.0,data/custom/images/tr-0056-0000.jpg
221,453.58380126953125,223.70562744140625,0.9972495436668396,0.9648464918136597,1.0,data/custom/images/tr-0056-0001.jpg
222,85.08255004882812,224.6128387451172,0.9784126877784729,0.9267460703849792,1.0,data/custom/images/tr-0056-0002.jpg
223,182.87135314941406,387.4721374511719,0.8761849403381348,0.9876192808151245,0.0,data/custom/images/tr-0056-0003.jpg
224,403.046142578125,124.83509826660156,0.9898192286491394,0.9748092293739319,1.0,data/custom/images/tr-0056-0004.jpg
225,200.87368774414062,183.58909606933594,0.9750986695289612,0.9858759045600891,1.0,data/custom/images/tr-0056-0005.jpg
226,337.752685546875,398.1795654296875,0.8294757604598999,0.9598784446716309,1.0,data/custom/images/tr-0056-0006.jpg
227,180.84832763671875,361.6446838378906,0.8623663783073425,0.896355152130127,1.0,data/custom/images/tr-0056-0007.jpg
228,149.2762451171875,161.71926879882812,0.9967054724693298,0.9939044117927551,1.0,data/custom/images/tr-0056-0008.jpg
229,371.6560974121094,398.73468017578125,0.8868190050125122,0.8411327004432678,1.0,data/custom/images/tr-0056-0009.jpg
230,60.59798812866211,301.43072509765625,0.9972140192985535,0.9960418939590454,1.0,data/custom/images/tr-0056-0010.jpg
231,154.20816040039062,138.77432250976562,0.9975076913833618,0.9855329394340515,1.0,data/custom/images/tr-0056-0011.jpg
232,65.85124206542969,289.012939453125,0.8357160687446594,0.9761733412742615,0.0,data/custom/images/tr-0056-0012.jpg
233,106.50450897216797,282.7835998535156,0.9453853964805603,0.7504439949989319,1.0,data/custom/images/tr-0059-0000.jpg
